danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,artist.name,track.popularity,year
0.519,0.0774,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245,audio_features,7BhZDvzJV21Dd5bY9xvtII,spotify:track:7BhZDvzJV21Dd5bY9xvtII,https://api.spotify.com/v1/tracks/7BhZDvzJV21Dd5bY9xvtII,https://api.spotify.com/v1/audio-analysis/7BhZDvzJV21Dd5bY9xvtII,141200,3,Between the Bars,Elliott Smith,0,2017
0.758,0.465,7,-6.547,1,0.0374,0.489,5.21e-5,0.116,0.759,138.902,audio_features,5KsLlcmWDoHUoJFzRw14wD,spotify:track:5KsLlcmWDoHUoJFzRw14wD,https://api.spotify.com/v1/tracks/5KsLlcmWDoHUoJFzRw14wD,https://api.spotify.com/v1/audio-analysis/5KsLlcmWDoHUoJFzRw14wD,240627,4,Rosie,John Mayer,62,2017
0.731,0.58,10,-7.328,0,0.0399,0.223,0,0.129,0.319,119.997,audio_features,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593,4,Gasoline,Halsey,74,2017
0.78,0.745,7,-3.97,1,0.145,0.0559,0,0.0595,0.862,94.026,audio_features,5HDPtsnyb3maFmPL8LLUTG,spotify:track:5HDPtsnyb3maFmPL8LLUTG,https://api.spotify.com/v1/tracks/5HDPtsnyb3maFmPL8LLUTG,https://api.spotify.com/v1/audio-analysis/5HDPtsnyb3maFmPL8LLUTG,189280,4,New Man,Ed Sheeran,68,2017
0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,audio_features,2L93TdW2GMue1H2zlkt30F,spotify:track:2L93TdW2GMue1H2zlkt30F,https://api.spotify.com/v1/tracks/2L93TdW2GMue1H2zlkt30F,https://api.spotify.com/v1/audio-analysis/2L93TdW2GMue1H2zlkt30F,229293,4,Suzanne,Leonard Cohen,66,2017
0.525,0.788,6,-7.618,0,0.0335,0.0179,0.0102,0.353,0.675,129.392,audio_features,3BrNu9xhDpSqVdlco5RvXe,spotify:track:3BrNu9xhDpSqVdlco5RvXe,https://api.spotify.com/v1/tracks/3BrNu9xhDpSqVdlco5RvXe,https://api.spotify.com/v1/audio-analysis/3BrNu9xhDpSqVdlco5RvXe,163733,4,Piano Fire,Sparklehorse,0,2017
0.375,0.546,2,-8.16,1,0.0294,0.451,3.12e-4,0.278,0.37,95.361,audio_features,3gvAGvbMCRvVDDp8ZaIPV5,spotify:track:3gvAGvbMCRvVDDp8ZaIPV5,https://api.spotify.com/v1/tracks/3gvAGvbMCRvVDDp8ZaIPV5,https://api.spotify.com/v1/audio-analysis/3gvAGvbMCRvVDDp8ZaIPV5,259120,4,Lost in My Mind,The Head and the Heart,0,2017
0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-5,0.259,0.39,195.711,audio_features,4OSbctVD37ycS0H3rwRm72,spotify:track:4OSbctVD37ycS0H3rwRm72,https://api.spotify.com/v1/tracks/4OSbctVD37ycS0H3rwRm72,https://api.spotify.com/v1/audio-analysis/4OSbctVD37ycS0H3rwRm72,199387,4,Prayer Of The Refugee,Rise Against,66,2017
0.594,0.84,2,-5.707,1,0.03,0.0218,0.0598,0.0818,0.542,132.963,audio_features,1ZQjFBv50uxgDG0aWQexr3,spotify:track:1ZQjFBv50uxgDG0aWQexr3,https://api.spotify.com/v1/tracks/1ZQjFBv50uxgDG0aWQexr3,https://api.spotify.com/v1/audio-analysis/1ZQjFBv50uxgDG0aWQexr3,242827,4,California Song,Patrick James,0,2017
0.667,0.372,11,-9.944,0,0.0296,0.905,0.0241,0.102,0.317,134.607,audio_features,0ByKWq0hsuYriK5avSMJ5r,spotify:track:0ByKWq0hsuYriK5avSMJ5r,https://api.spotify.com/v1/tracks/0ByKWq0hsuYriK5avSMJ5r,https://api.spotify.com/v1/audio-analysis/0ByKWq0hsuYriK5avSMJ5r,162920,4,Crosses,José González,53,2017
0.75,0.601,10,-6.879,0,0.0456,0.25,0.214,0.107,0.119,93.991,audio_features,5vg6lgIJMt0y1Ty0GwIRhb,spotify:track:5vg6lgIJMt0y1Ty0GwIRhb,https://api.spotify.com/v1/tracks/5vg6lgIJMt0y1Ty0GwIRhb,https://api.spotify.com/v1/audio-analysis/5vg6lgIJMt0y1Ty0GwIRhb,301906,4,Battas,Mazde,53,2017
0.519,0.601,11,-10.409,0,0.033,0.227,0.007,0.112,0.164,158.055,audio_features,2dtcNplc1W8GFAo9LPzLri,spotify:track:2dtcNplc1W8GFAo9LPzLri,https://api.spotify.com/v1/tracks/2dtcNplc1W8GFAo9LPzLri,https://api.spotify.com/v1/audio-analysis/2dtcNplc1W8GFAo9LPzLri,316067,4,Dear Wormwood,The Oh Hellos,53,2017
0.607,0.878,4,-4.422,1,0.0665,2.46e-4,0,0.337,0.853,119.955,audio_features,4UuHWIkAWnN176A2rx7YFB,spotify:track:4UuHWIkAWnN176A2rx7YFB,https://api.spotify.com/v1/tracks/4UuHWIkAWnN176A2rx7YFB,https://api.spotify.com/v1/audio-analysis/4UuHWIkAWnN176A2rx7YFB,193000,4,1985,Bowling For Soup,61,2017
0.647,0.81,5,-5.963,1,0.0421,0.0045,6.93e-5,0.336,0.449,119.929,audio_features,3rvtRXFWpmXJofk5i7Y1Ft,spotify:track:3rvtRXFWpmXJofk5i7Y1Ft,https://api.spotify.com/v1/tracks/3rvtRXFWpmXJofk5i7Y1Ft,https://api.spotify.com/v1/audio-analysis/3rvtRXFWpmXJofk5i7Y1Ft,232107,4,Gun,CHVRCHES,0,2017
0.687,0.646,1,-13.639,1,0.0462,0.421,0.41,0.362,0.571,113.989,audio_features,2VhKDAZzcjKZE7BxI9uplq,spotify:track:2VhKDAZzcjKZE7BxI9uplq,https://api.spotify.com/v1/tracks/2VhKDAZzcjKZE7BxI9uplq,https://api.spotify.com/v1/audio-analysis/2VhKDAZzcjKZE7BxI9uplq,296227,4,Breathe,Télépopmusik,0,2017
0.389,0.431,7,-8.061,1,0.0344,0.249,0,0.13,0.275,142.14,audio_features,5MMZJtHOiH1RmQSSe3DJdg,spotify:track:5MMZJtHOiH1RmQSSe3DJdg,https://api.spotify.com/v1/tracks/5MMZJtHOiH1RmQSSe3DJdg,https://api.spotify.com/v1/audio-analysis/5MMZJtHOiH1RmQSSe3DJdg,211851,4,Sleep On The Floor,The Lumineers,68,2017
0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,audio_features,6r7FXNO57mlZCBY6PXcZZT,spotify:track:6r7FXNO57mlZCBY6PXcZZT,https://api.spotify.com/v1/tracks/6r7FXNO57mlZCBY6PXcZZT,https://api.spotify.com/v1/audio-analysis/6r7FXNO57mlZCBY6PXcZZT,326888,4,Five Hours,Deorro,64,2017
0.499,0.953,3,-2.574,0,0.0621,3.19e-4,2.01e-6,0.0384,0.532,135.862,audio_features,6bNpljcVxTtI3bw63EMIGF,spotify:track:6bNpljcVxTtI3bw63EMIGF,https://api.spotify.com/v1/tracks/6bNpljcVxTtI3bw63EMIGF,https://api.spotify.com/v1/audio-analysis/6bNpljcVxTtI3bw63EMIGF,230947,4,How Many Walls,Rise Against,40,2017
0.765,0.535,0,-7.229,1,0.0265,0.22,2.55e-5,0.104,0.548,105.019,audio_features,5eWOsyHHic4vJP3LjTVhqv,spotify:track:5eWOsyHHic4vJP3LjTVhqv,https://api.spotify.com/v1/tracks/5eWOsyHHic4vJP3LjTVhqv,https://api.spotify.com/v1/audio-analysis/5eWOsyHHic4vJP3LjTVhqv,183720,4,"Sitting, Waiting, Wishing",Jack Johnson,64,2017
0.728,0.673,5,-5.766,1,0.0318,0.0964,6.94e-6,0.0695,0.489,127.995,audio_features,7MUNNBJKYo3cdokp06wEOB,spotify:track:7MUNNBJKYo3cdokp06wEOB,https://api.spotify.com/v1/tracks/7MUNNBJKYo3cdokp06wEOB,https://api.spotify.com/v1/audio-analysis/7MUNNBJKYo3cdokp06wEOB,214853,4,Lay It on Me,Vance Joy,50,2017
0.476,0.837,0,-4.983,0,0.0465,0.212,0,0.0572,0.662,183.973,audio_features,7Fw3Ht3MzBplG6LdnwVBiA,spotify:track:7Fw3Ht3MzBplG6LdnwVBiA,https://api.spotify.com/v1/tracks/7Fw3Ht3MzBplG6LdnwVBiA,https://api.spotify.com/v1/audio-analysis/7Fw3Ht3MzBplG6LdnwVBiA,187152,4,Miles,Phillip Phillips,0,2017
0.556,0.763,5,-4.937,1,0.0264,0.0722,7.15e-5,0.129,0.604,105.03,audio_features,5OxWNIpnedq0bhdUhmNrJT,spotify:track:5OxWNIpnedq0bhdUhmNrJT,https://api.spotify.com/v1/tracks/5OxWNIpnedq0bhdUhmNrJT,https://api.spotify.com/v1/audio-analysis/5OxWNIpnedq0bhdUhmNrJT,198600,4,When We Were Young,Falls,47,2017
0.8,0.543,5,-9.236,1,0.0911,0.564,0,0.116,0.534,133.98,audio_features,1HNs07uZxZniPNmniw2GTa,spotify:track:1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/tracks/1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/audio-analysis/1HNs07uZxZniPNmniw2GTa,293040,4,Apparently,J. Cole,70,2017
0.87,0.572,6,-7.667,1,0.039,0.16,0.00282,0.0993,0.854,119.98,audio_features,2rwPOgMZHP8mFAYneg8bvh,spotify:track:2rwPOgMZHP8mFAYneg8bvh,https://api.spotify.com/v1/tracks/2rwPOgMZHP8mFAYneg8bvh,https://api.spotify.com/v1/audio-analysis/2rwPOgMZHP8mFAYneg8bvh,198582,4,Rusty,Hein Cooper,44,2017
0.702,0.451,1,-8.112,0,0.197,0.146,0,0.137,0.599,135.005,audio_features,5ICi5BDNCHAc1lBPlIsKbd,spotify:track:5ICi5BDNCHAc1lBPlIsKbd,https://api.spotify.com/v1/tracks/5ICi5BDNCHAc1lBPlIsKbd,https://api.spotify.com/v1/audio-analysis/5ICi5BDNCHAc1lBPlIsKbd,219119,4,Tell Me Lies (feat. Lesley Roy),Deorro,24,2017
0.737,0.535,10,-7.587,1,0.0277,0.199,0,0.117,0.556,113.029,audio_features,0b1kU7KgZSnH7n7TBy921o,spotify:track:0b1kU7KgZSnH7n7TBy921o,https://api.spotify.com/v1/tracks/0b1kU7KgZSnH7n7TBy921o,https://api.spotify.com/v1/audio-analysis/0b1kU7KgZSnH7n7TBy921o,216637,4,Kids Again,Artist Vs Poet,58,2017
0.482,0.362,6,-10.358,0,0.0299,0.19,0.00562,0.0913,0.174,76.879,audio_features,5BX9R694ZWdgyMEgswWvgY,spotify:track:5BX9R694ZWdgyMEgswWvgY,https://api.spotify.com/v1/tracks/5BX9R694ZWdgyMEgswWvgY,https://api.spotify.com/v1/audio-analysis/5BX9R694ZWdgyMEgswWvgY,198933,4,Mt. Washington,Local Natives,49,2017
0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4,DNA.,Kendrick Lamar,78,2017
0.629,0.572,5,-9.332,1,0.0307,0.32,8.53e-4,0.109,0.182,93.997,audio_features,58Qol5xzalwqF912GE9vQv,spotify:track:58Qol5xzalwqF912GE9vQv,https://api.spotify.com/v1/tracks/58Qol5xzalwqF912GE9vQv,https://api.spotify.com/v1/audio-analysis/58Qol5xzalwqF912GE9vQv,188960,4,Barcelona,George Ezra,15,2017
0.802,0.41,9,-12.793,1,0.0454,0.411,0.00107,0.0941,0.224,106.047,audio_features,08bo51XXjxoJRv3O9tuUaj,spotify:track:08bo51XXjxoJRv3O9tuUaj,https://api.spotify.com/v1/tracks/08bo51XXjxoJRv3O9tuUaj,https://api.spotify.com/v1/audio-analysis/08bo51XXjxoJRv3O9tuUaj,241547,4,The Woods,Hollow Coves,60,2017
0.64,0.548,7,-6.965,1,0.147,0.543,3.1e-6,0.303,0.181,148.077,audio_features,6gtNiLJNLBcV0P6Juenstp,spotify:track:6gtNiLJNLBcV0P6Juenstp,https://api.spotify.com/v1/tracks/6gtNiLJNLBcV0P6Juenstp,https://api.spotify.com/v1/audio-analysis/6gtNiLJNLBcV0P6Juenstp,212495,4,Biking (Solo),Frank Ocean,59,2017
0.722,0.63,4,-7.289,0,0.0434,0.0862,0,0.106,0.479,111.985,audio_features,67E9IHri5jH7kMtZegTtCE,spotify:track:67E9IHri5jH7kMtZegTtCE,https://api.spotify.com/v1/tracks/67E9IHri5jH7kMtZegTtCE,https://api.spotify.com/v1/audio-analysis/67E9IHri5jH7kMtZegTtCE,209333,4,Goodbye,Echosmith,42,2017
0.628,0.884,1,-4.127,1,0.0437,0.00595,1.12e-6,0.201,0.595,125.375,audio_features,6YUUQapDEqBF1yP3iHlsut,spotify:track:6YUUQapDEqBF1yP3iHlsut,https://api.spotify.com/v1/tracks/6YUUQapDEqBF1yP3iHlsut,https://api.spotify.com/v1/audio-analysis/6YUUQapDEqBF1yP3iHlsut,207307,4,Insomnia,Craig David,55,2017
0.581,0.36,8,-13.174,1,0.0289,0.44,0.00589,0.0924,0.107,132.469,audio_features,3JhNsyNQSyrsHcnFRHZN1e,spotify:track:3JhNsyNQSyrsHcnFRHZN1e,https://api.spotify.com/v1/tracks/3JhNsyNQSyrsHcnFRHZN1e,https://api.spotify.com/v1/audio-analysis/3JhNsyNQSyrsHcnFRHZN1e,381507,4,Black Flies,Ben Howard,57,2017
0.543,0.358,4,-12.898,0,0.064,0.33,0.299,0.0991,0.197,120.079,audio_features,54XipZUcDxrEnZQ0nMuexh,spotify:track:54XipZUcDxrEnZQ0nMuexh,https://api.spotify.com/v1/tracks/54XipZUcDxrEnZQ0nMuexh,https://api.spotify.com/v1/audio-analysis/54XipZUcDxrEnZQ0nMuexh,232500,4,Release You,Tom Misch,45,2017
0.62,0.515,4,-8.174,0,0.172,0.505,6.5e-5,0.103,0.375,73.997,audio_features,3TTVgqpcMhzeymFY0OJ4Ia,spotify:track:3TTVgqpcMhzeymFY0OJ4Ia,https://api.spotify.com/v1/tracks/3TTVgqpcMhzeymFY0OJ4Ia,https://api.spotify.com/v1/audio-analysis/3TTVgqpcMhzeymFY0OJ4Ia,238400,4,Wave(s),Lewis Del Mar,60,2017
0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,audio_features,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4,Killing In The Name,Rage Against The Machine,79,2017
0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,audio_features,0wqOReZDnrefefEsrIGeR4,spotify:track:0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/audio-analysis/0wqOReZDnrefefEsrIGeR4,216067,4,Hanging By A Moment,Lifehouse,66,2017
0.487,0.903,0,-7.896,1,0.0317,0.00412,0.842,0.281,0.424,172.565,audio_features,038kwqijTUgVlOtY8WU2Fu,spotify:track:038kwqijTUgVlOtY8WU2Fu,https://api.spotify.com/v1/tracks/038kwqijTUgVlOtY8WU2Fu,https://api.spotify.com/v1/audio-analysis/038kwqijTUgVlOtY8WU2Fu,238745,1,Division,Tycho,17,2017
0.898,0.283,6,-12.335,0,0.356,0.319,3.83e-4,0.11,0.469,138.97,audio_features,0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,216520,4,Neighbors,J. Cole,73,2017
0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,audio_features,29jtZGdgpE2lWm2mkIt6HS,spotify:track:29jtZGdgpE2lWm2mkIt6HS,https://api.spotify.com/v1/tracks/29jtZGdgpE2lWm2mkIt6HS,https://api.spotify.com/v1/audio-analysis/29jtZGdgpE2lWm2mkIt6HS,223640,1,Mess Is Mine,Vance Joy,67,2017
0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,audio_features,6C7ZgThn6Yan5MTZdAEEFw,spotify:track:6C7ZgThn6Yan5MTZdAEEFw,https://api.spotify.com/v1/tracks/6C7ZgThn6Yan5MTZdAEEFw,https://api.spotify.com/v1/audio-analysis/6C7ZgThn6Yan5MTZdAEEFw,289693,4,Mama Said Knock You Out,LL Cool J,64,2017
0.72,0.586,11,-6.001,1,0.035,0.215,2.23e-5,0.0919,0.908,176.137,audio_features,4eLn7z31zqzEdlKSgesohf,spotify:track:4eLn7z31zqzEdlKSgesohf,https://api.spotify.com/v1/tracks/4eLn7z31zqzEdlKSgesohf,https://api.spotify.com/v1/audio-analysis/4eLn7z31zqzEdlKSgesohf,208507,4,Good People,Jack Johnson,56,2017
0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-5,0.117,0.322,121.04,audio_features,4rsW3WCZBGwhHfJWuHRwyT,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/audio-analysis/4rsW3WCZBGwhHfJWuHRwyT,210173,4,Home,Phillip Phillips,68,2017
0.608,0.54,9,-7.662,0,0.0441,0.164,0.0849,0.199,0.121,133.111,audio_features,1z4jdOzppK18fS41cDh7F7,spotify:track:1z4jdOzppK18fS41cDh7F7,https://api.spotify.com/v1/tracks/1z4jdOzppK18fS41cDh7F7,https://api.spotify.com/v1/audio-analysis/1z4jdOzppK18fS41cDh7F7,241477,4,Cardboard Box Spaceship,Little Image,0,2017
0.389,0.889,9,-6.546,1,0.0442,0.0415,0,0.463,0.524,171.121,audio_features,5yEPxDjbbzUzyauGtnmVEC,spotify:track:5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/tracks/5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/audio-analysis/5yEPxDjbbzUzyauGtnmVEC,358427,4,Bitter Sweet Symphony,The Verve,0,2017
0.659,0.891,7,-5.675,0,0.28,0.0115,0.681,0.108,0.191,128.016,audio_features,1dyfTBfrp0F5dnCGrXMN4E,spotify:track:1dyfTBfrp0F5dnCGrXMN4E,https://api.spotify.com/v1/tracks/1dyfTBfrp0F5dnCGrXMN4E,https://api.spotify.com/v1/audio-analysis/1dyfTBfrp0F5dnCGrXMN4E,422773,3,There Might Be Coffee,deadmau5,0,2017
0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,audio_features,0ADG9OgdVTL7fgREP75BrZ,spotify:track:0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ,224031,4,Ain't My Fault,Zara Larsson,71,2017
0.714,0.528,6,-10.223,1,0.0365,0.345,0.851,0.109,0.721,151.499,audio_features,6QLp8WLQlkqSd9l5fEt36R,spotify:track:6QLp8WLQlkqSd9l5fEt36R,https://api.spotify.com/v1/tracks/6QLp8WLQlkqSd9l5fEt36R,https://api.spotify.com/v1/audio-analysis/6QLp8WLQlkqSd9l5fEt36R,227867,4,Moon,Little People,51,2017
0.671,0.381,0,-7.968,1,0.0317,0.826,3.02e-4,0.0848,0.105,125.977,audio_features,4y7jaz8mxolBG4shUFEl0z,spotify:track:4y7jaz8mxolBG4shUFEl0z,https://api.spotify.com/v1/tracks/4y7jaz8mxolBG4shUFEl0z,https://api.spotify.com/v1/audio-analysis/4y7jaz8mxolBG4shUFEl0z,184425,4,Drive (Stripped),Glades,38,2017
0.628,0.797,4,-6.103,1,0.0371,0.0234,3.57e-6,0.112,0.497,128.025,audio_features,3vTG7B4eu8jsrSQGuxYygG,spotify:track:3vTG7B4eu8jsrSQGuxYygG,https://api.spotify.com/v1/tracks/3vTG7B4eu8jsrSQGuxYygG,https://api.spotify.com/v1/audio-analysis/3vTG7B4eu8jsrSQGuxYygG,210653,4,A Toast and a Spirit,Vacation Manor,0,2017
0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401,audio_features,3kZC0ZmFWrEHdUCmUqlvgZ,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,https://api.spotify.com/v1/tracks/3kZC0ZmFWrEHdUCmUqlvgZ,https://api.spotify.com/v1/audio-analysis/3kZC0ZmFWrEHdUCmUqlvgZ,189187,4,I Will Follow You into the Dark,Death Cab for Cutie,67,2017
0.885,0.581,11,-8.813,1,0.0378,0.427,2.04e-4,0.0759,0.728,114.016,audio_features,6vECYJHxYmm3Ydt3fF01pE,spotify:track:6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,313684,4,Stolen Dance,Milky Chance,74,2017
0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,audio_features,4atMrAadB7dS8xn9vfk9PQ,spotify:track:4atMrAadB7dS8xn9vfk9PQ,https://api.spotify.com/v1/tracks/4atMrAadB7dS8xn9vfk9PQ,https://api.spotify.com/v1/audio-analysis/4atMrAadB7dS8xn9vfk9PQ,181049,4,Fireside,Arctic Monkeys,65,2017
0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-6,0.0601,0.939,119.988,audio_features,6u0oHknFYrnUd42A6rvFly,spotify:track:6u0oHknFYrnUd42A6rvFly,https://api.spotify.com/v1/tracks/6u0oHknFYrnUd42A6rvFly,https://api.spotify.com/v1/audio-analysis/6u0oHknFYrnUd42A6rvFly,235382,4,Sing,Ed Sheeran,46,2017
0.394,0.415,3,-8.461,1,0.0338,0.242,0.909,0.134,0.143,126.877,audio_features,2ynCjjrmED5CfiVn2ZLkUk,spotify:track:2ynCjjrmED5CfiVn2ZLkUk,https://api.spotify.com/v1/tracks/2ynCjjrmED5CfiVn2ZLkUk,https://api.spotify.com/v1/audio-analysis/2ynCjjrmED5CfiVn2ZLkUk,208707,4,Obstacles,Syd Matters,59,2017
0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,0fYVliAYKHuPmECRs1pbRf,spotify:track:0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,195200,4,Renegades,X Ambassadors,77,2017
0.62,0.93,8,-5.615,1,0.0486,0.0662,0,0.0788,0.675,126.041,audio_features,6zDs6zI94L761vd0cVScTT,spotify:track:6zDs6zI94L761vd0cVScTT,https://api.spotify.com/v1/tracks/6zDs6zI94L761vd0cVScTT,https://api.spotify.com/v1/audio-analysis/6zDs6zI94L761vd0cVScTT,206920,4,I'm Born To Run,American Authors,69,2017
0.708,0.656,9,-15.659,0,0.0437,0.837,0.929,0.111,0.0258,127.006,audio_features,39iS9encWPQJDX6dRD84uy,spotify:track:39iS9encWPQJDX6dRD84uy,https://api.spotify.com/v1/tracks/39iS9encWPQJDX6dRD84uy,https://api.spotify.com/v1/audio-analysis/39iS9encWPQJDX6dRD84uy,303581,4,Division - Heathered Pearls Remix,Tycho,21,2017
0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,audio_features,6H2NtlZr110yO3uwphiTKk,spotify:track:6H2NtlZr110yO3uwphiTKk,https://api.spotify.com/v1/tracks/6H2NtlZr110yO3uwphiTKk,https://api.spotify.com/v1/audio-analysis/6H2NtlZr110yO3uwphiTKk,238000,4,Bonfire Heart,James Blunt,0,2017
0.251,0.31,4,-13.12,1,0.0337,0.56,0.141,0.115,0.121,51.505,audio_features,6WpMUBQlT5u8c1NQNoPFue,spotify:track:6WpMUBQlT5u8c1NQNoPFue,https://api.spotify.com/v1/tracks/6WpMUBQlT5u8c1NQNoPFue,https://api.spotify.com/v1/audio-analysis/6WpMUBQlT5u8c1NQNoPFue,250961,4,Small Body,Nick Cunningham,30,2017
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,Tongue Tied,Grouplove,83,2017
0.652,0.627,11,-9.601,1,0.034,0.493,0.036,0.166,0.467,100.113,audio_features,5q3lFZYp9HLaXATffQSgcj,spotify:track:5q3lFZYp9HLaXATffQSgcj,https://api.spotify.com/v1/tracks/5q3lFZYp9HLaXATffQSgcj,https://api.spotify.com/v1/audio-analysis/5q3lFZYp9HLaXATffQSgcj,255520,4,We Will Run,Hollow Coves,49,2017
0.516,0.731,9,-8.795,0,0.0376,0.132,0.289,0.12,0.566,157.952,audio_features,2R2f8j9YbaRTva04R4tDir,spotify:track:2R2f8j9YbaRTva04R4tDir,https://api.spotify.com/v1/tracks/2R2f8j9YbaRTva04R4tDir,https://api.spotify.com/v1/audio-analysis/2R2f8j9YbaRTva04R4tDir,278227,4,Wilder Mind,Mumford & Sons,0,2017
0.446,0.533,7,-5.955,1,0.046,0.427,3.26e-6,0.332,0.58,183.81,audio_features,0efT4YKQLQx2YHbp6vgRX8,spotify:track:0efT4YKQLQx2YHbp6vgRX8,https://api.spotify.com/v1/tracks/0efT4YKQLQx2YHbp6vgRX8,https://api.spotify.com/v1/audio-analysis/0efT4YKQLQx2YHbp6vgRX8,222813,4,Someone New,Hozier,62,2017
0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,audio_features,2LTlO3NuNVN70lp2ZbVswF,spotify:track:2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/audio-analysis/2LTlO3NuNVN70lp2ZbVswF,214827,4,FEEL.,Kendrick Lamar,64,2017
0.539,0.533,9,-7.897,0,0.347,0.0824,0,0.129,0.646,120.054,audio_features,6oHDvarQSp0mf5AD1SyNH0,spotify:track:6oHDvarQSp0mf5AD1SyNH0,https://api.spotify.com/v1/tracks/6oHDvarQSp0mf5AD1SyNH0,https://api.spotify.com/v1/audio-analysis/6oHDvarQSp0mf5AD1SyNH0,190187,4,Lieblingsmensch,Namika,60,2018
0.375,0.00607,1,-29.405,1,0.0501,0.992,0.883,0.0562,0.0445,67.978,audio_features,0mjT194sWauS2YBwxM2ZhS,spotify:track:0mjT194sWauS2YBwxM2ZhS,https://api.spotify.com/v1/tracks/0mjT194sWauS2YBwxM2ZhS,https://api.spotify.com/v1/audio-analysis/0mjT194sWauS2YBwxM2ZhS,314120,5,Suite Bergamasque: Clair de Lune,Claude Debussy,52,2018
